"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","pd"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","pd"
"Rogue","Assassination","Dismantle","Assassination.Rogue","morv"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","morv"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","morv"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","blackrocks"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","blackrocks"
"Shaman","Restoration","Living Tide","Restoration.Shaman","blackrocks"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","joetacular"
"Shaman","Restoration","Living Tide","Restoration.Shaman","joetacular"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","joetacular"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","vandrimas"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","vandrimas"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","vandrimas"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","slowpo"
"Shaman","Restoration","Living Tide","Restoration.Shaman","slowpo"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","slowpo"
"Priest","Discipline","Dark Archangel","Discipline.Priest","lolithighs"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","lolithighs"
"Priest","Discipline","Dome of Light","Discipline.Priest","lolithighs"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","iuchi"
"Hunter","Survival","Survival Tactics","Survival.Hunter","iuchi"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","iuchi"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","dragonball"
"Rogue","Assassination","System Shock","Assassination.Rogue","dragonball"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","dragonball"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","silverhealer"
"Priest","Discipline","Dark Archangel","Discipline.Priest","silverhealer"
"Priest","Discipline","Archangel","Discipline.Priest","silverhealer"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","abhorance"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","abhorance"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","abhorance"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","octem"
"Priest","Discipline","Dome of Light","Discipline.Priest","octem"
"Priest","Discipline","Blaze of Light","Discipline.Priest","octem"
"Druid","Restoration","Early Spring","Restoration.Druid","dannyfromarg"
"Druid","Restoration","Reactive Resin","Restoration.Druid","dannyfromarg"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","dannyfromarg"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","phurbosjr"
"Priest","Discipline","Dome of Light","Discipline.Priest","phurbosjr"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","phurbosjr"
"Warrior","Fury","Battle Trance","Fury.Warrior","slotterhaus"
"Warrior","Fury","Disarm","Fury.Warrior","slotterhaus"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","slotterhaus"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","neftyo"
"Shaman","Restoration","Living Tide","Restoration.Shaman","neftyo"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","neftyo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","smokapotamus"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","smokapotamus"
"Priest","Discipline","Dark Archangel","Discipline.Priest","smokapotamus"
"Paladin","Holy","Blessed Hands","Holy.Paladin","zugzorr"
"Paladin","Holy","Divine Favor","Holy.Paladin","zugzorr"
"Paladin","Holy","Light's Grace","Holy.Paladin","zugzorr"
"Priest","Holy","Ray of Hope","Holy.Priest","pibkac"
"Priest","Holy","Miracle Worker","Holy.Priest","pibkac"
"Priest","Holy","Greater Fade","Holy.Priest","pibkac"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","bronzerr"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","bronzerr"
"Rogue","Outlaw","Maneuverability","Outlaw.Rogue","bronzerr"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","lovethedrip"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","lovethedrip"
"Warlock","Affliction","Nether Ward","Affliction.Warlock","lovethedrip"
"Warrior","Fury","Warbringer","Fury.Warrior","discofinger"
"Warrior","Fury","Battle Trance","Fury.Warrior","discofinger"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","discofinger"
"Druid","Feral","Wicked Claws","Feral.Druid","chodeferal"
"Druid","Feral","Leader of the Pack","Feral.Druid","chodeferal"
"Druid","Feral","Strength of the Wild","Feral.Druid","chodeferal"
"Shaman","Elemental","Static Field Totem","Elemental.Shaman","gatlul"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","gatlul"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","gatlul"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","rhace"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","rhace"
"Hunter","Beast Mastery","Kindred Beasts","Beast Mastery.Hunter","rhace"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","warridurr"
"Warrior","Fury","Warbringer","Fury.Warrior","warridurr"
"Warrior","Fury","Battle Trance","Fury.Warrior","warridurr"
"Priest","Holy","Miracle Worker","Holy.Priest","holyquinn"
"Priest","Holy","Greater Fade","Holy.Priest","holyquinn"
"Priest","Holy","Divine Ascension","Holy.Priest","holyquinn"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","defnotnichi"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","defnotnichi"
"Rogue","Assassination","Dismantle","Assassination.Rogue","defnotnichi"
"Priest","Discipline","Dome of Light","Discipline.Priest","jnglpriestx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","jnglpriestx"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","jnglpriestx"
"Paladin","Holy","Blessed Hands","Holy.Paladin","sacredshield"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","sacredshield"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","sacredshield"
"Warlock","Demonology","Pleasure through Pain","Demonology.Warlock","twirlanta"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","twirlanta"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","twirlanta"
"Priest","Holy","Ray of Hope","Holy.Priest","jackswoll"
"Priest","Holy","Greater Fade","Holy.Priest","jackswoll"
"Priest","Holy","Miracle Worker","Holy.Priest","jackswoll"
"Priest","Discipline","Dark Archangel","Discipline.Priest","bambucha"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","bambucha"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","bambucha"
"Druid","Feral","Leader of the Pack","Feral.Druid","destrez"
"Druid","Feral","Ferocious Wound","Feral.Druid","destrez"
"Druid","Feral","Wicked Claws","Feral.Druid","destrez"
"Priest","Discipline","Blaze of Light","Discipline.Priest","slobgoblin"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","slobgoblin"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","slobgoblin"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","tuprimitagil"
"Rogue","Assassination","Flying Daggers","Assassination.Rogue","tuprimitagil"
"Rogue","Assassination","System Shock","Assassination.Rogue","tuprimitagil"
"Priest","Holy","Ray of Hope","Holy.Priest","cosbyx"
"Priest","Holy","Greater Fade","Holy.Priest","cosbyx"
"Priest","Holy","Miracle Worker","Holy.Priest","cosbyx"
"Mage","Fire","Tinder","Fire.Mage","reesespuffs"
"Mage","Fire","Pyrokinesis","Fire.Mage","reesespuffs"
"Mage","Fire","Flamecannon","Fire.Mage","reesespuffs"
"Druid","Restoration","Thorns","Restoration.Druid","leafs"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","leafs"
"Druid","Restoration","Master Shapeshifter","Restoration.Druid","leafs"
"Priest","Holy","Divine Ascension","Holy.Priest","cinnsealach"
"Priest","Holy","Greater Fade","Holy.Priest","cinnsealach"
"Priest","Holy","Miracle Worker","Holy.Priest","cinnsealach"
"Priest","Holy","Miracle Worker","Holy.Priest","darcio"
"Priest","Holy","Divine Ascension","Holy.Priest","darcio"
"Priest","Holy","Greater Fade","Holy.Priest","darcio"
"Paladin","Holy","Divine Favor","Holy.Paladin","thaspal"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","thaspal"
"Paladin","Holy","Blessed Hands","Holy.Paladin","thaspal"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","exorcism"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","exorcism"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","exorcism"
"Warrior","Fury","Bloodrage","Fury.Warrior","icesammy"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","icesammy"
"Warrior","Fury","Enduring Rage","Fury.Warrior","icesammy"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","undeadthug"
"Rogue","Assassination","Dismantle","Assassination.Rogue","undeadthug"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","undeadthug"
"Mage","Fire","Pyrokinesis","Fire.Mage","style"
"Mage","Fire","Tinder","Fire.Mage","style"
"Mage","Fire","Ring of Fire","Fire.Mage","style"
"Mage","Frost","Frostbite","Frost.Mage","maxiepad"
"Mage","Frost","Deep Shatter","Frost.Mage","maxiepad"
"Mage","Frost","Ice Wall","Frost.Mage","maxiepad"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","okagi"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","okagi"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","okagi"
"Mage","Fire","Pyrokinesis","Fire.Mage","citgo"
"Mage","Fire","Flamecannon","Fire.Mage","citgo"
"Mage","Fire","Ring of Fire","Fire.Mage","citgo"
"Mage","Arcane","Temporal Shield","Arcane.Mage","chermidar"
"Mage","Arcane","Mass Invisibility","Arcane.Mage","chermidar"
"Mage","Arcane","Arcane Empowerment","Arcane.Mage","chermidar"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","necroqt"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","necroqt"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","necroqt"
"Druid","Restoration","Focused Growth","Restoration.Druid","maloso"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","maloso"
"Druid","Restoration","Reactive Resin","Restoration.Druid","maloso"
"Priest","Holy","Miracle Worker","Holy.Priest","bananachiill"
"Priest","Holy","Greater Fade","Holy.Priest","bananachiill"
"Priest","Holy","Divine Ascension","Holy.Priest","bananachiill"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","nept"
"Death Knight","Unholy","Spellwarden","Unholy.Death Knight","nept"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","nept"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","slippydoo"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","slippydoo"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","slippydoo"
"Paladin","Holy","Blessed Hands","Holy.Paladin","maccadin"
"Paladin","Holy","Divine Favor","Holy.Paladin","maccadin"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","maccadin"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","neverfeintx"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","neverfeintx"
"Rogue","Assassination","Maneuverability","Assassination.Rogue","neverfeintx"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","urr"
"Hunter","Survival","Survival Tactics","Survival.Hunter","urr"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","urr"
"Warrior","Fury","Battle Trance","Fury.Warrior","enragedicc"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","enragedicc"
"Warrior","Fury","Enduring Rage","Fury.Warrior","enragedicc"
"Druid","Feral","Wicked Claws","Feral.Druid","rfk"
"Druid","Feral","Strength of the Wild","Feral.Druid","rfk"
"Druid","Feral","Thorns","Feral.Druid","rfk"
"Druid","Feral","Thorns","Feral.Druid","ashmila"
"Druid","Feral","Strength of the Wild","Feral.Druid","ashmila"
"Druid","Feral","Leader of the Pack","Feral.Druid","ashmila"
"Warrior","Fury","Bloodrage","Fury.Warrior","sayjaki"
"Warrior","Fury","Enduring Rage","Fury.Warrior","sayjaki"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","sayjaki"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","darkstalker"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","darkstalker"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","darkstalker"
"Paladin","Holy","Divine Favor","Holy.Paladin","ethrick"
"Paladin","Holy","Blessed Hands","Holy.Paladin","ethrick"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","ethrick"
"Mage","Fire","Greater Pyroblast","Fire.Mage","venderman"
"Mage","Fire","Pyrokinesis","Fire.Mage","venderman"
"Mage","Fire","Tinder","Fire.Mage","venderman"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","faruk"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","faruk"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","faruk"
"Shaman","Restoration","Living Tide","Restoration.Shaman","kujistotems"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","kujistotems"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","kujistotems"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","ilyslowcup"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","ilyslowcup"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","ilyslowcup"
"Priest","Discipline","Dark Archangel","Discipline.Priest","scuffedp"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","scuffedp"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","scuffedp"
"Warrior","Fury","Enduring Rage","Fury.Warrior","dadiator"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","dadiator"
"Warrior","Fury","Warbringer","Fury.Warrior","dadiator"
"Druid","Restoration","Thorns","Restoration.Druid","blumoona"
"Druid","Restoration","Reactive Resin","Restoration.Druid","blumoona"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","blumoona"
"Death Knight","Frost","Death's Echo","Frost.Death Knight","diddles"
"Death Knight","Frost","Strangulate","Frost.Death Knight","diddles"
"Death Knight","Frost","Chill Streak","Frost.Death Knight","diddles"
"Priest","Discipline","Blaze of Light","Discipline.Priest","iaptop"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","iaptop"
"Priest","Discipline","Dome of Light","Discipline.Priest","iaptop"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","papafade"
"Priest","Discipline","Dark Archangel","Discipline.Priest","papafade"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","papafade"
"Warrior","Fury","Disarm","Fury.Warrior","laaya"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","laaya"
"Warrior","Fury","Battle Trance","Fury.Warrior","laaya"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","bajabrew"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","bajabrew"
"Monk","Windwalker","Grapple Weapon","Windwalker.Monk","bajabrew"
"Druid","Guardian","Toughness","Guardian.Druid","katchi"
"Druid","Guardian","Emerald Slumber","Guardian.Druid","katchi"
"Druid","Guardian","Demoralizing Roar","Guardian.Druid","katchi"
"Druid","Feral","Strength of the Wild","Feral.Druid","fatinbred"
"Druid","Feral","Thorns","Feral.Druid","fatinbred"
"Druid","Feral","Wicked Claws","Feral.Druid","fatinbred"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","iycbtjt"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","iycbtjt"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","iycbtjt"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","ataraxiya"
"Paladin","Retribution","Jurisdiction","Retribution.Paladin","ataraxiya"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","ataraxiya"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","obscurite"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","obscurite"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","obscurite"
"Priest","Holy","Greater Fade","Holy.Priest","aubine"
"Priest","Holy","Miracle Worker","Holy.Priest","aubine"
"Priest","Holy","Holy Ward","Holy.Priest","aubine"
"Mage","Fire","Greater Pyroblast","Fire.Mage","majubogi"
"Mage","Fire","Tinder","Fire.Mage","majubogi"
"Mage","Fire","Pyrokinesis","Fire.Mage","majubogi"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","smeagle"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","smeagle"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","smeagle"
"Mage","Fire","Greater Pyroblast","Fire.Mage","ogfresh"
"Mage","Fire","Pyrokinesis","Fire.Mage","ogfresh"
"Mage","Fire","Tinder","Fire.Mage","ogfresh"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","rognoma"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","rognoma"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","rognoma"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","evistana"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","evistana"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","evistana"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","crypomunkz"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","crypomunkz"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","crypomunkz"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","spookyfearr"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","spookyfearr"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","spookyfearr"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","noreasonx"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","noreasonx"
"Shaman","Restoration","Living Tide","Restoration.Shaman","noreasonx"
"Warrior","Fury","Battle Trance","Fury.Warrior","oldmangab"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","oldmangab"
"Warrior","Fury","Enduring Rage","Fury.Warrior","oldmangab"
"Warrior","Fury","Warbringer","Fury.Warrior","goodlikeplay"
"Warrior","Fury","Disarm","Fury.Warrior","goodlikeplay"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","goodlikeplay"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","surama"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","surama"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","surama"
"Druid","Restoration","Focused Growth","Restoration.Druid","jujuwrath"
"Druid","Restoration","Reactive Resin","Restoration.Druid","jujuwrath"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","jujuwrath"
"Priest","Holy","Miracle Worker","Holy.Priest","azrekx"
"Priest","Holy","Greater Fade","Holy.Priest","azrekx"
"Priest","Holy","Ray of Hope","Holy.Priest","azrekx"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","naomie"
"Paladin","Holy","Divine Favor","Holy.Paladin","naomie"
"Paladin","Holy","Blessed Hands","Holy.Paladin","naomie"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","rnglolx"
"Rogue","Assassination","Dismantle","Assassination.Rogue","rnglolx"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","rnglolx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","zsofi"
"Priest","Discipline","Dark Archangel","Discipline.Priest","zsofi"
"Priest","Discipline","Blaze of Light","Discipline.Priest","zsofi"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","crysis"
"Warrior","Arms","Disarm","Arms.Warrior","crysis"
"Warrior","Arms","Warbringer","Arms.Warrior","crysis"
"Mage","Frost","Frostbite","Frost.Mage","zhoroak"
"Mage","Frost","Deep Shatter","Frost.Mage","zhoroak"
"Mage","Frost","Ice Wall","Frost.Mage","zhoroak"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","kovaruu"
"Rogue","Assassination","Dismantle","Assassination.Rogue","kovaruu"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","kovaruu"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","wangyi"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","wangyi"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","wangyi"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","ralphpootarn"
"Druid","Restoration","Reactive Resin","Restoration.Druid","ralphpootarn"
"Druid","Restoration","Early Spring","Restoration.Druid","ralphpootarn"
"Mage","Fire","Ring of Fire","Fire.Mage","awkn"
"Mage","Fire","Flamecannon","Fire.Mage","awkn"
"Mage","Fire","Pyrokinesis","Fire.Mage","awkn"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","jaarusten"
"Warrior","Arms","Duel","Arms.Warrior","jaarusten"
"Warrior","Arms","Disarm","Arms.Warrior","jaarusten"
"Warrior","Fury","Battle Trance","Fury.Warrior","skiinny"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","skiinny"
"Warrior","Fury","Enduring Rage","Fury.Warrior","skiinny"
"Warrior","Fury","Battle Trance","Fury.Warrior","trevorr"
"Warrior","Fury","Disarm","Fury.Warrior","trevorr"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","trevorr"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","sakurax"
"Priest","Discipline","Blaze of Light","Discipline.Priest","sakurax"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","sakurax"
"Druid","Restoration","Thorns","Restoration.Druid","melophobia"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","melophobia"
"Druid","Restoration","Focused Growth","Restoration.Druid","melophobia"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","loadysamona"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","loadysamona"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","loadysamona"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","midding"
"Rogue","Subtlety","Maneuverability","Subtlety.Rogue","midding"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","midding"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","jennacide"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","jennacide"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","jennacide"
"Priest","Holy","Ray of Hope","Holy.Priest","raskreia"
"Priest","Holy","Miracle Worker","Holy.Priest","raskreia"
"Priest","Holy","Greater Fade","Holy.Priest","raskreia"
"Rogue","Assassination","Smoke Bomb","Assassination.Rogue","jsn"
"Rogue","Assassination","Maneuverability","Assassination.Rogue","jsn"
"Rogue","Assassination","Hemotoxin","Assassination.Rogue","jsn"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","malicieux"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","malicieux"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","malicieux"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","xbk"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","xbk"
"Rogue","Outlaw","Control is King","Outlaw.Rogue","xbk"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","redkiwi"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","redkiwi"
"Priest","Discipline","Trinity","Discipline.Priest","redkiwi"
"Priest","Holy","Miracle Worker","Holy.Priest","evaanescence"
"Priest","Holy","Greater Fade","Holy.Priest","evaanescence"
"Priest","Holy","Holy Ward","Holy.Priest","evaanescence"
"Warrior","Protection","Warbringer","Protection.Warrior","uagenius"
"Warrior","Protection","Dragon Charge","Protection.Warrior","uagenius"
"Warrior","Protection","Morale Killer","Protection.Warrior","uagenius"
"Druid","Restoration","Thorns","Restoration.Druid","haitian"
"Druid","Restoration","Reactive Resin","Restoration.Druid","haitian"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","haitian"
"Paladin","Holy","Light's Grace","Holy.Paladin","broonly"
"Paladin","Holy","Blessed Hands","Holy.Paladin","broonly"
"Paladin","Holy","Divine Favor","Holy.Paladin","broonly"
"Priest","Discipline","Dome of Light","Discipline.Priest","pewwpew"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","pewwpew"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","pewwpew"
"Paladin","Retribution","Vengeance Aura","Retribution.Paladin","grondingenre"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","grondingenre"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","grondingenre"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","brawldito"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","brawldito"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","brawldito"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","variian"
"Hunter","Marksmanship","Chimaeral Sting","Marksmanship.Hunter","variian"
"Hunter","Marksmanship","Sniper Shot","Marksmanship.Hunter","variian"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","susboyqt"
"Priest","Discipline","Dome of Light","Discipline.Priest","susboyqt"
"Priest","Discipline","Blaze of Light","Discipline.Priest","susboyqt"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","afflictions"
"Warlock","Affliction","Nether Ward","Affliction.Warlock","afflictions"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","afflictions"
"Druid","Feral","Thorns","Feral.Druid","snkykttyx"
"Druid","Feral","Strength of the Wild","Feral.Druid","snkykttyx"
"Druid","Feral","Wicked Claws","Feral.Druid","snkykttyx"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","jobybolt"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","jobybolt"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","jobybolt"
"Druid","Feral","Wicked Claws","Feral.Druid","lightmourn"
"Druid","Feral","Leader of the Pack","Feral.Druid","lightmourn"
"Druid","Feral","Ferocious Wound","Feral.Druid","lightmourn"
"Warrior","Arms","War Banner","Arms.Warrior","esqueda"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","esqueda"
"Warrior","Arms","Storm of Destruction","Arms.Warrior","esqueda"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","ploppers"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","ploppers"
"Paladin","Holy","Blessed Hands","Holy.Paladin","ploppers"
"Warrior","Fury","Battle Trance","Fury.Warrior","bigyeetus"
"Warrior","Fury","Enduring Rage","Fury.Warrior","bigyeetus"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","bigyeetus"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","modernize"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","modernize"
"Shaman","Restoration","Living Tide","Restoration.Shaman","modernize"
"Priest","Shadow","Void Origins","Shadow.Priest","kushkingx"
"Priest","Shadow","Greater Fade","Shadow.Priest","kushkingx"
"Priest","Shadow","Psyfiend","Shadow.Priest","kushkingx"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","cheldx"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","cheldx"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","cheldx"
"Priest","Discipline","Archangel","Discipline.Priest","zedisalive"
