"Class","Spec","PvP.Talent","Spec.Class","Char.Name"
"Mage","Fire","Pyrokinesis","Fire.Mage","bambambilly"
"Mage","Fire","Tinder","Fire.Mage","bambambilly"
"Mage","Fire","Flamecannon","Fire.Mage","bambambilly"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","myliljabroni"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","myliljabroni"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","myliljabroni"
"Priest","Discipline","Dome of Light","Discipline.Priest","yungdisc"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","yungdisc"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","yungdisc"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","memoomoo"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","memoomoo"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","memoomoo"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","illsugoi"
"Hunter","Survival","Survival Tactics","Survival.Hunter","illsugoi"
"Hunter","Survival","Mending Bandage","Survival.Hunter","illsugoi"
"Shaman","Restoration","Skyfury Totem","Restoration.Shaman","goliamthus"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","goliamthus"
"Shaman","Restoration","Living Tide","Restoration.Shaman","goliamthus"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","milnik"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","milnik"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","milnik"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","toxiic"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","toxiic"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","toxiic"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","aflockpvpbot"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","aflockpvpbot"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","aflockpvpbot"
"Priest","Holy","Ray of Hope","Holy.Priest","shafts"
"Priest","Holy","Miracle Worker","Holy.Priest","shafts"
"Priest","Holy","Greater Fade","Holy.Priest","shafts"
"Druid","Feral","Leader of the Pack","Feral.Druid","kritcat"
"Druid","Feral","Strength of the Wild","Feral.Druid","kritcat"
"Druid","Feral","Thorns","Feral.Druid","kritcat"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","kurathel"
"Paladin","Holy","Light's Grace","Holy.Paladin","kurathel"
"Paladin","Holy","Blessed Hands","Holy.Paladin","kurathel"
"Priest","Shadow","Greater Fade","Shadow.Priest","toxicguy"
"Priest","Shadow","Driven to Madness","Shadow.Priest","toxicguy"
"Priest","Shadow","Improved Mass Dispel","Shadow.Priest","toxicguy"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","greenzi"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","greenzi"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","greenzi"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","elebro"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","elebro"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","elebro"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","plenipotent"
"Priest","Discipline","Dome of Light","Discipline.Priest","plenipotent"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","plenipotent"
"Death Knight","Unholy","Necromancer's Bargain","Unholy.Death Knight","harlthas"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","harlthas"
"Death Knight","Unholy","Raise Abomination","Unholy.Death Knight","harlthas"
"Warlock","Demonology","Call Fel Lord","Demonology.Warlock","usainboltx"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","usainboltx"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","usainboltx"
"Druid","Restoration","Thorns","Restoration.Druid","zoddyboy"
"Druid","Restoration","High Winds","Restoration.Druid","zoddyboy"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","zoddyboy"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","blumpey"
"Paladin","Retribution","Lawbringer","Retribution.Paladin","blumpey"
"Paladin","Retribution","Law and Order","Retribution.Paladin","blumpey"
"Warrior","Fury","Disarm","Fury.Warrior","skollton"
"Warrior","Fury","Enduring Rage","Fury.Warrior","skollton"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","skollton"
"Shaman","Enhancement","Grounding Totem","Enhancement.Shaman","shockande"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","shockande"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","shockande"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","rekandforget"
"Warrior","Fury","Death Wish","Fury.Warrior","rekandforget"
"Warrior","Fury","Warbringer","Fury.Warrior","rekandforget"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","brissy"
"Hunter","Survival","Mending Bandage","Survival.Hunter","brissy"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","brissy"
"Paladin","Holy","Blessed Hands","Holy.Paladin","colodh"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","colodh"
"Paladin","Holy","Divine Favor","Holy.Paladin","colodh"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","socalm"
"Warrior","Arms","War Banner","Arms.Warrior","socalm"
"Warrior","Arms","Disarm","Arms.Warrior","socalm"
"Priest","Holy","Ray of Hope","Holy.Priest","bigolfinger"
"Priest","Holy","Greater Fade","Holy.Priest","bigolfinger"
"Priest","Holy","Miracle Worker","Holy.Priest","bigolfinger"
"Druid","Balance","Moonkin Aura","Balance.Druid","tgodx"
"Druid","Balance","Owlkin Adept","Balance.Druid","tgodx"
"Druid","Balance","High Winds","Balance.Druid","tgodx"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","adamthmeta"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","adamthmeta"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","adamthmeta"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","needlepoint"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","needlepoint"
"Demon Hunter","Havoc","Isolated Prey","Havoc.Demon Hunter","needlepoint"
"Paladin","Holy","Blessed Hands","Holy.Paladin","space"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","space"
"Paladin","Holy","Divine Favor","Holy.Paladin","space"
"Mage","Frost","Deep Shatter","Frost.Mage","serctheone"
"Mage","Frost","Frostbite","Frost.Mage","serctheone"
"Mage","Frost","Concentrated Coolness","Frost.Mage","serctheone"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","lagnyasha"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","lagnyasha"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","lagnyasha"
"Shaman","Restoration","Living Tide","Restoration.Shaman","viet"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","viet"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","viet"
"Shaman","Restoration","Living Tide","Restoration.Shaman","juckfosbie"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","juckfosbie"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","juckfosbie"
"Paladin","Retribution","Luminescence","Retribution.Paladin","bestmongo"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","bestmongo"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","bestmongo"
"Monk","Mistweaver","Zen Focus Tea","Mistweaver.Monk","talker"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","talker"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","talker"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","poggman"
"Shaman","Restoration","Living Tide","Restoration.Shaman","poggman"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","poggman"
"Mage","Fire","Tinder","Fire.Mage","adpo"
"Mage","Fire","Pyrokinesis","Fire.Mage","adpo"
"Mage","Fire","Flamecannon","Fire.Mage","adpo"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","korred"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","korred"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","korred"
"Rogue","Outlaw","Enduring Brawler","Outlaw.Rogue","cauthonx"
"Rogue","Outlaw","Float Like a Butterfly","Outlaw.Rogue","cauthonx"
"Rogue","Outlaw","Dismantle","Outlaw.Rogue","cauthonx"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","qape"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","qape"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","qape"
"Paladin","Holy","Divine Favor","Holy.Paladin","sacmycok"
"Paladin","Holy","Blessed Hands","Holy.Paladin","sacmycok"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","sacmycok"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","babyflick"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","babyflick"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","babyflick"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","zenzele"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","zenzele"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","zenzele"
"Paladin","Retribution","Law and Order","Retribution.Paladin","dekkart"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","dekkart"
"Paladin","Retribution","Luminescence","Retribution.Paladin","dekkart"
"Druid","Balance","Owlkin Adept","Balance.Druid","agall"
"Druid","Balance","Star Burst","Balance.Druid","agall"
"Druid","Balance","Moonkin Aura","Balance.Druid","agall"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","moxin"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","moxin"
"Paladin","Retribution","Jurisdiction","Retribution.Paladin","moxin"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","gorrokul"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","gorrokul"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","gorrokul"
"Paladin","Protection","Warrior of Light","Protection.Paladin","bigfanx"
"Paladin","Protection","Shield of Virtue","Protection.Paladin","bigfanx"
"Paladin","Protection","Guardian of the Forgotten Queen","Protection.Paladin","bigfanx"
"Mage","Frost","Concentrated Coolness","Frost.Mage","skaq"
"Mage","Frost","Frostbite","Frost.Mage","skaq"
"Mage","Frost","Deep Shatter","Frost.Mage","skaq"
"Paladin","Holy","Blessed Hands","Holy.Paladin","divinehere"
"Paladin","Holy","Light's Grace","Holy.Paladin","divinehere"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","divinehere"
"Paladin","Holy","Blessed Hands","Holy.Paladin","palsiff"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","palsiff"
"Paladin","Holy","Divine Favor","Holy.Paladin","palsiff"
"Hunter","Marksmanship","Survival Tactics","Marksmanship.Hunter","aliveevil"
"Hunter","Marksmanship","Hi-Explosive Trap","Marksmanship.Hunter","aliveevil"
"Hunter","Marksmanship","Scatter Shot","Marksmanship.Hunter","aliveevil"
"Rogue","Subtlety","Thick as Thieves","Subtlety.Rogue","foskz"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","foskz"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","foskz"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","gflowx"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","gflowx"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","gflowx"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","shussy"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","shussy"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","shussy"
"Hunter","Survival","Roar of Sacrifice","Survival.Hunter","befuddle"
"Hunter","Survival","Chimaeral Sting","Survival.Hunter","befuddle"
"Hunter","Survival","Survival Tactics","Survival.Hunter","befuddle"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","voidaz"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","voidaz"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","voidaz"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","demonicx"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","demonicx"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","demonicx"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","cadyheron"
"Shaman","Restoration","Living Tide","Restoration.Shaman","cadyheron"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","cadyheron"
"Warlock","Affliction","Shadowfall","Affliction.Warlock","ohmygosh"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","ohmygosh"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","ohmygosh"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","angrycubanx"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","angrycubanx"
"Paladin","Holy","Divine Favor","Holy.Paladin","angrycubanx"
"Priest","Holy","Divine Ascension","Holy.Priest","sadhours"
"Priest","Holy","Miracle Worker","Holy.Priest","sadhours"
"Priest","Holy","Greater Fade","Holy.Priest","sadhours"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","incap"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","incap"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","incap"
"Priest","Discipline","Dark Archangel","Discipline.Priest","jshmily"
"Priest","Discipline","Dome of Light","Discipline.Priest","jshmily"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","jshmily"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","yourgodx"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","yourgodx"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","yourgodx"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","adios"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","adios"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","adios"
"Druid","Feral","Strength of the Wild","Feral.Druid","saucethegoat"
"Druid","Feral","Leader of the Pack","Feral.Druid","saucethegoat"
"Druid","Feral","Thorns","Feral.Druid","saucethegoat"
"Priest","Holy","Greater Fade","Holy.Priest","jlel"
"Priest","Holy","Cardinal Mending","Holy.Priest","jlel"
"Priest","Holy","Miracle Worker","Holy.Priest","jlel"
"Warrior","Fury","Enduring Rage","Fury.Warrior","chumped"
"Warrior","Fury","Disarm","Fury.Warrior","chumped"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","chumped"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","discernd"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","discernd"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","discernd"
"Priest","Holy","Sanctified Ground","Holy.Priest","zerobuffmind"
"Priest","Holy","Miracle Worker","Holy.Priest","zerobuffmind"
"Priest","Holy","Greater Fade","Holy.Priest","zerobuffmind"
"Priest","Discipline","Dark Archangel","Discipline.Priest","astira"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","astira"
"Priest","Discipline","Dome of Light","Discipline.Priest","astira"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","nachoj"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","nachoj"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","nachoj"
"Monk","Mistweaver","Peaceweaver","Mistweaver.Monk","roll"
"Monk","Mistweaver","Eminence","Mistweaver.Monk","roll"
"Monk","Mistweaver","Chrysalis","Mistweaver.Monk","roll"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","diebyhunt"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","diebyhunt"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","diebyhunt"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","imfearless"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","imfearless"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","imfearless"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","itachix"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","itachix"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","itachix"
"Mage","Arcane","Mass Invisibility","Arcane.Mage","pages"
"Mage","Arcane","Temporal Shield","Arcane.Mage","pages"
"Mage","Arcane","Arcane Empowerment","Arcane.Mage","pages"
"Monk","Windwalker","Alpha Tiger","Windwalker.Monk","retrosynthx"
"Monk","Windwalker","Reverse Harm","Windwalker.Monk","retrosynthx"
"Monk","Windwalker","Turbo Fists","Windwalker.Monk","retrosynthx"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","fatfinger"
"Priest","Discipline","Dome of Light","Discipline.Priest","fatfinger"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","fatfinger"
"Druid","Restoration","Reactive Resin","Restoration.Druid","apocaliptc"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","apocaliptc"
"Druid","Restoration","Focused Growth","Restoration.Druid","apocaliptc"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","grimoz"
"Priest","Discipline","Dark Archangel","Discipline.Priest","grimoz"
"Priest","Discipline","Strength of Soul","Discipline.Priest","grimoz"
"Priest","Shadow","Greater Fade","Shadow.Priest","pandyorton"
"Priest","Shadow","Psyfiend","Shadow.Priest","pandyorton"
"Priest","Shadow","Megalomania","Shadow.Priest","pandyorton"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","durzan"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","durzan"
"Shaman","Restoration","Living Tide","Restoration.Shaman","durzan"
"Shaman","Enhancement","Ride the Lightning","Enhancement.Shaman","dopasham"
"Shaman","Enhancement","Static Field Totem","Enhancement.Shaman","dopasham"
"Shaman","Enhancement","Swelling Waves","Enhancement.Shaman","dopasham"
"Druid","Restoration","Early Spring","Restoration.Druid","moeeka"
"Druid","Restoration","Keeper of the Grove","Restoration.Druid","moeeka"
"Druid","Restoration","Reactive Resin","Restoration.Druid","moeeka"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","seongnam"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","seongnam"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","seongnam"
"Priest","Shadow","Void Volley","Shadow.Priest","kottun"
"Priest","Shadow","Megalomania","Shadow.Priest","kottun"
"Priest","Shadow","Psyfiend","Shadow.Priest","kottun"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","meatballerx"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","meatballerx"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","meatballerx"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","kimksbutt"
"Warrior","Fury","Battle Trance","Fury.Warrior","kimksbutt"
"Warrior","Fury","Enduring Rage","Fury.Warrior","kimksbutt"
"Priest","Discipline","Blaze of Light","Discipline.Priest","kxy"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","kxy"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","kxy"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","alexyrion"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","alexyrion"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","alexyrion"
"Priest","Holy","Miracle Worker","Holy.Priest","lychee"
"Priest","Holy","Greater Fade","Holy.Priest","lychee"
"Priest","Holy","Holy Ward","Holy.Priest","lychee"
"Warrior","Fury","Battle Trance","Fury.Warrior","talenti"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","talenti"
"Warrior","Fury","Enduring Rage","Fury.Warrior","talenti"
"Shaman","Restoration","Tidebringer","Restoration.Shaman","slowpo"
"Shaman","Restoration","Living Tide","Restoration.Shaman","slowpo"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","slowpo"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","terratotems"
"Shaman","Restoration","Living Tide","Restoration.Shaman","terratotems"
"Shaman","Restoration","Voodoo Mastery","Restoration.Shaman","terratotems"
"Shaman","Restoration","Living Tide","Restoration.Shaman","milkyfatlink"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","milkyfatlink"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","milkyfatlink"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","vanqq"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","vanqq"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","vanqq"
"Shaman","Restoration","Living Tide","Restoration.Shaman","splatted"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","splatted"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","splatted"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","lilillqt"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","lilillqt"
"Demon Hunter","Havoc","Glimpse","Havoc.Demon Hunter","lilillqt"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","vainx"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","vainx"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","vainx"
"Priest","Shadow","Greater Fade","Shadow.Priest","benygotosao"
"Priest","Shadow","Void Volley","Shadow.Priest","benygotosao"
"Priest","Shadow","Psyfiend","Shadow.Priest","benygotosao"
"Hunter","Beast Mastery","Roar of Sacrifice","Beast Mastery.Hunter","swang"
"Hunter","Beast Mastery","Survival Tactics","Beast Mastery.Hunter","swang"
"Hunter","Beast Mastery","Chimaeral Sting","Beast Mastery.Hunter","swang"
"Death Knight","Unholy","Necrotic Wounds","Unholy.Death Knight","leelicious"
"Death Knight","Unholy","Strangulate","Unholy.Death Knight","leelicious"
"Death Knight","Unholy","Necrotic Aura","Unholy.Death Knight","leelicious"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","tritch"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","tritch"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","tritch"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","daymann"
"Paladin","Retribution","Law and Order","Retribution.Paladin","daymann"
"Paladin","Retribution","Divine Punisher","Retribution.Paladin","daymann"
"Paladin","Holy","Light's Grace","Holy.Paladin","cbangbird"
"Paladin","Holy","Divine Favor","Holy.Paladin","cbangbird"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","cbangbird"
"Paladin","Holy","Ultimate Sacrifice","Holy.Paladin","babe"
"Paladin","Holy","Divine Favor","Holy.Paladin","babe"
"Paladin","Holy","Blessed Hands","Holy.Paladin","babe"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","asdazanis"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","asdazanis"
"Demon Hunter","Havoc","Reverse Magic","Havoc.Demon Hunter","asdazanis"
"Paladin","Holy","Darkest before the Dawn","Holy.Paladin","kangal"
"Paladin","Holy","Blessed Hands","Holy.Paladin","kangal"
"Paladin","Holy","Divine Favor","Holy.Paladin","kangal"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","drokthur"
"Warrior","Fury","Warbringer","Fury.Warrior","drokthur"
"Warrior","Fury","Disarm","Fury.Warrior","drokthur"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","cmonetch"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","cmonetch"
"Shaman","Elemental","Control of Lava","Elemental.Shaman","cmonetch"
"Demon Hunter","Havoc","Mortal Dance","Havoc.Demon Hunter","aratix"
"Demon Hunter","Havoc","Demonic Origins","Havoc.Demon Hunter","aratix"
"Demon Hunter","Havoc","Detainment","Havoc.Demon Hunter","aratix"
"Warrior","Fury","Enduring Rage","Fury.Warrior","creepedz"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","creepedz"
"Warrior","Fury","Warbringer","Fury.Warrior","creepedz"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","slckward"
"Warlock","Affliction","Deathbolt","Affliction.Warlock","slckward"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","slckward"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","infectionl"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","infectionl"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","infectionl"
"Warrior","Fury","Battle Trance","Fury.Warrior","swifty"
"Warrior","Fury","Enduring Rage","Fury.Warrior","swifty"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","swifty"
"Shaman","Elemental","Skyfury Totem","Elemental.Shaman","highsteakss"
"Shaman","Elemental","Lightning Lasso","Elemental.Shaman","highsteakss"
"Shaman","Elemental","Grounding Totem","Elemental.Shaman","highsteakss"
"Mage","Fire","Pyrokinesis","Fire.Mage","nocapcapital"
"Mage","Fire","Ring of Fire","Fire.Mage","nocapcapital"
"Mage","Fire","Tinder","Fire.Mage","nocapcapital"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","nao"
"Warrior","Fury","Warbringer","Fury.Warrior","nao"
"Warrior","Fury","Enduring Rage","Fury.Warrior","nao"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","nayters"
"Paladin","Retribution","Blessing of Sanctuary","Retribution.Paladin","nayters"
"Paladin","Retribution","Unbound Freedom","Retribution.Paladin","nayters"
"Priest","Shadow","Greater Fade","Shadow.Priest","onlypain"
"Priest","Shadow","Megalomania","Shadow.Priest","onlypain"
"Priest","Shadow","Psyfiend","Shadow.Priest","onlypain"
"Warlock","Demonology","Fel Obelisk","Demonology.Warlock","sawsawnine"
"Warlock","Demonology","Master Summoner","Demonology.Warlock","sawsawnine"
"Warlock","Demonology","Call Felhunter","Demonology.Warlock","sawsawnine"
"Rogue","Subtlety","Dismantle","Subtlety.Rogue","deyjavu"
"Rogue","Subtlety","Smoke Bomb","Subtlety.Rogue","deyjavu"
"Rogue","Subtlety","Shadowy Duel","Subtlety.Rogue","deyjavu"
"Warrior","Arms","Sharpen Blade","Arms.Warrior","pwndacutes"
"Warrior","Arms","Warbringer","Arms.Warrior","pwndacutes"
"Warrior","Arms","Storm of Destruction","Arms.Warrior","pwndacutes"
"Paladin","Retribution","Aura of Reckoning","Retribution.Paladin","milkmuscle"
"Paladin","Retribution","Law and Order","Retribution.Paladin","milkmuscle"
"Paladin","Retribution","Luminescence","Retribution.Paladin","milkmuscle"
"Warlock","Affliction","Rampant Afflictions","Affliction.Warlock","jungelr"
"Warlock","Affliction","Rapid Contagion","Affliction.Warlock","jungelr"
"Warlock","Affliction","Casting Circle","Affliction.Warlock","jungelr"
"Warrior","Fury","Slaughterhouse","Fury.Warrior","thrator"
"Warrior","Fury","Enduring Rage","Fury.Warrior","thrator"
"Warrior","Fury","Warbringer","Fury.Warrior","thrator"
"Priest","Discipline","Dome of Light","Discipline.Priest","caveria"
"Priest","Discipline","Dark Archangel","Discipline.Priest","caveria"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","caveria"
"Priest","Discipline","Dome of Light","Discipline.Priest","blessxo"
"Priest","Discipline","Ultimate Radiance","Discipline.Priest","blessxo"
"Priest","Discipline","Inner Light and Shadow","Discipline.Priest","blessxo"
"Shaman","Restoration","Ancestral Gift","Restoration.Shaman","tekitezy"
"Shaman","Restoration","Grounding Totem","Restoration.Shaman","tekitezy"
"Shaman","Restoration","Living Tide","Restoration.Shaman","tekitezy"
"Shaman","Restoration","Living Tide","Restoration.Shaman","kaldarys"
